Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2013,1,12,16:00,UTC,0,1025.2,92,0,5,-12,-13,17740,353,2.1,1.2
2013,1,12,17:00,UTC,0,1025.2,92,0,6,-12.5,-13.6,16900,357,2.3,1.6
2013,1,12,18:00,UTC,0,1025.5,91,0,6,-13.2,-14.3,25970,1,3.1,1.9
2013,1,12,19:00,UTC,0,1025.8,91,0,6,-13.8,-15,23020,358,2.2,1.5
2013,1,12,20:00,UTC,0,1025.9,91,0,6,-14.1,-15.2,44670,352,2,1
2013,1,12,21:00,UTC,0,1025.9,90,0,6,-14.6,-15.9,37670,245,1.3,0.6
2013,1,12,22:00,UTC,0,1026,90,0,6,-14.6,-15.8,36130,326,1.3,0.8
2013,1,12,23:00,UTC,1,1026.1,90,0,6,-15,-16.3,29200,3,1.6,1.1
2013,1,13,00:00,UTC,7,1026,91,0,6,-14.4,-15.6,6940,0,1.4,0
2013,1,13,01:00,UTC,7,1026.2,92,0,6,-13.7,-14.6,790,139,1.7,0.8
2013,1,13,02:00,UTC,8,1025.8,93,0,6,-11.9,-12.9,20780,176,1,0.7
2013,1,13,03:00,UTC,7,1025.5,95,0,6,-11.1,-11.7,11710,162,1.6,1
2013,1,13,04:00,UTC,8,1025.4,95,0,6,-10.4,-11,13190,171,1.4,0.9
2013,1,13,05:00,UTC,7,1025.1,95,0,6,-9.4,-10,16150,166,1.6,0.9
2013,1,13,06:00,UTC,8,1025.2,96,0,6,-8.3,-8.8,23960,192,2.1,1.2
2013,1,13,07:00,UTC,8,1025.4,97,0,6,-7.2,-7.6,20090,0,1.1,0
2013,1,13,08:00,UTC,8,1025.2,97,0,6,-6.3,-6.7,19990,0,1,0
2013,1,13,09:00,UTC,8,1025.1,97,0,6,-5.4,-5.7,18430,222,1.5,0.7
2013,1,13,10:00,UTC,8,1025,92,0,6,-3.6,-4.6,50000,242,5.2,2.5
2013,1,13,11:00,UTC,8,1025,92,0,6,-3.5,-4.5,50000,247,3,1.4
2013,1,13,12:00,UTC,8,1024.6,91,0,6,-3.8,-5.1,50000,245,4.9,2.8
2013,1,13,13:00,UTC,7,1024.5,91,0,6,-4.4,-5.7,50000,257,4.6,2.5
2013,1,13,14:00,UTC,8,1024.6,92,0,6,-4.9,-6,50000,277,3.3,1.8
2013,1,13,15:00,UTC,8,1024.5,92,0,6,-5.2,-6.3,50000,274,3.5,2.2
2013,1,13,16:00,UTC,8,1024.3,92,0,6,-5.2,-6.2,50000,241,2.2,1.2
2013,1,13,17:00,UTC,7,1024.2,93,0,6,-5.2,-6.2,50000,240,2.9,1.5
2013,1,13,18:00,UTC,8,1023.9,92,0,6,-5.7,-6.8,50000,281,4.1,2.2
2013,1,13,19:00,UTC,8,1023.6,94,0,6,-5.8,-6.6,50000,238,3.4,1.6
2013,1,13,20:00,UTC,8,1023.5,95,0,6,-5.9,-6.7,50000,253,2.5,1.3
2013,1,13,21:00,UTC,8,1023.4,94,0,6,-5.5,-6.3,50000,245,4,1.8
2013,1,13,22:00,UTC,8,1023.5,94,0,6,-5.4,-6.2,50000,246,5.5,2.3
2013,1,13,23:00,UTC,8,1023.2,94,0,6,-4.8,-5.7,50000,234,3.9,2
2013,1,14,00:00,UTC,8,1023,92,0,6,-4.4,-5.5,50000,246,4.6,2.4
2013,1,14,01:00,UTC,7,1022.7,92,0,6,-4.2,-5.3,50000,219,4.5,2.3
2013,1,14,02:00,UTC,7,1022.6,92,0,6,-4.3,-5.4,50000,228,5.4,2.6
2013,1,14,03:00,UTC,8,1022.3,91,0,6,-4.5,-5.7,50000,238,4.4,2.5
2013,1,14,04:00,UTC,8,1022.2,91,0,6,-4.7,-6,50000,238,4.3,2.4
2013,1,14,05:00,UTC,7,1022.3,91,0,6,-4.7,-5.9,50000,236,3.8,2.1
2013,1,14,06:00,UTC,7,1022.2,89,0,6,-4.5,-5.9,50000,234,6.2,3.2
2013,1,14,07:00,UTC,7,1022.7,90,0,6,-4.7,-6.2,50000,244,5.7,2.6
2013,1,14,08:00,UTC,7,1022.8,90,0,6,-4.8,-6.1,50000,241,3.6,1.9
2013,1,14,09:00,UTC,2,1022.8,88,0,6,-4.5,-6.2,50000,228,4.7,2.7
2013,1,14,10:00,UTC,7,1022.6,86,0,6,-3.8,-5.9,50000,234,5.2,2.8
2013,1,14,11:00,UTC,7,1022.5,82,0,6,-3.4,-6,50000,244,6.5,3.5
2013,1,14,12:00,UTC,7,1022.3,80,0,6,-3.3,-6.2,50000,241,8,3.5
2013,1,14,13:00,UTC,8,1022.2,80,0,6,-3.3,-6.3,50000,243,7.1,3.9
2013,1,14,14:00,UTC,7,1022.1,80,0,6,-3.4,-6.2,50000,256,3.8,2.2
2013,1,14,15:00,UTC,8,1021.9,79,0,6,-3.3,-6.5,50000,245,5.3,2.9
2013,1,14,16:00,UTC,8,1021.7,79,0,5,-3.4,-6.5,50000,245,5.7,3.2
2013,1,14,17:00,UTC,8,1021.4,78,0,5,-3.5,-6.8,50000,255,6.5,3.7
2013,1,14,18:00,UTC,7,1021.5,79,0,5,-3.6,-6.7,50000,250,4.8,2.5
2013,1,14,19:00,UTC,8,1021.4,79,0,5,-3.6,-6.7,50000,263,3.9,2.3
2013,1,14,20:00,UTC,7,1021.1,81,0,5,-4.2,-6.9,50000,244,3.8,2.2
2013,1,14,21:00,UTC,7,1021,86,0,5,-5.1,-7.1,50000,216,2.5,1.5
2013,1,14,22:00,UTC,0,1020.7,93,0,5,-7.3,-8.2,50000,225,3.1,1.8
2013,1,14,23:00,UTC,0,1020.7,95,0,5,-8.1,-8.7,50000,208,2.8,1.6
2013,1,15,00:00,UTC,0,1020.3,96,0,5,-8.2,-8.7,50000,218,2.1,1.3
2013,1,15,01:00,UTC,0,1020.3,98,0,6,-8.5,-8.8,42220,0,1,0
2013,1,15,02:00,UTC,5,1019.7,95,0,5,-9.7,-10.3,41180,0,1,0
2013,1,15,03:00,UTC,7,1019.1,96,0,5,-9.4,-10,40640,0,1.2,0
2013,1,15,04:00,UTC,7,1018.7,94,0,5,-9.1,-9.8,44420,0,1.2,0
2013,1,15,05:00,UTC,7,1018.4,95,0,5,-8.3,-8.9,33900,44,1.2,0.7
2013,1,15,06:00,UTC,7,1018.4,94,0,5,-7.5,-8.3,26580,177,1.9,1.1
2013,1,15,07:00,UTC,7,1018.4,95,0,5,-6.6,-7.3,27840,107,1.6,0.7
2013,1,15,08:00,UTC,8,1018,94,0,5,-5.9,-6.8,30190,89,1.8,1
2013,1,15,09:00,UTC,8,1017.5,89,0,5,-4.9,-6.4,40350,94,3,1.8
2013,1,15,10:00,UTC,8,1017.5,86,0,5,-4.4,-6.4,48340,91,3.6,2
2013,1,15,11:00,UTC,8,1017,86,0,5,-4.5,-6.4,38050,84,3.7,2.5
2013,1,15,12:00,UTC,8,1016.6,85,0,5,-4.4,-6.5,40660,84,3.1,1.9
2013,1,15,13:00,UTC,8,1015.9,87,0,5,-4.6,-6.5,39280,64,3,1.7
2013,1,15,14:00,UTC,7,1015.6,87,0,5,-4.9,-6.7,39280,58,2.9,1.6
2013,1,15,15:00,UTC,7,1015.7,88,0,5,-5.5,-7.2,36170,52,3.1,1.5
2013,1,15,16:00,UTC,7,1015.4,89,0,5,-5.9,-7.4,20200,64,4.4,2.3
2013,1,15,17:00,UTC,8,1015.2,91,0.2,5,-5.9,-7.2,3470,71,3.5,1.6
2013,1,15,18:00,UTC,8,1015.1,93,0.2,5,-6,-6.9,2050,66,4.3,2.5
2013,1,15,19:00,UTC,8,1015,94,0.2,7,-6,-6.8,2020,65,4.5,2.4
2013,1,15,20:00,UTC,8,1014.9,94,0,7,-6,-6.8,2230,77,5.5,3
2013,1,15,21:00,UTC,8,1014.7,93,0.2,7,-5.9,-6.8,2790,71,4,2.2
2013,1,15,22:00,UTC,8,1014.5,93,0.2,8,-5.9,-6.8,2520,68,5.2,3.2
2013,1,15,23:00,UTC,8,1014.6,94,0.2,9,-6,-6.8,2780,77,5.3,3.4
2013,1,16,00:00,UTC,8,1014.6,94,0.2,14,-6.2,-6.9,2590,68,5.4,3
2013,1,16,01:00,UTC,8,1014.4,95,0.2,11,-6.2,-6.9,1810,74,5,3
2013,1,16,02:00,UTC,8,1014.5,95,0.2,10,-6.1,-6.8,2420,74,5.5,2.7
2013,1,16,03:00,UTC,8,1014.3,94,0.2,12,-6.1,-6.9,3370,77,6.3,4
2013,1,16,04:00,UTC,8,1014.3,94,0,12,-6,-6.8,4490,82,5.5,3.5
2013,1,16,05:00,UTC,8,1014.5,94,0.2,13,-5.9,-6.8,5050,82,4.8,3.2
2013,1,16,06:00,UTC,8,1015,94,0.2,13,-5.8,-6.7,3100,84,3.6,2.2
2013,1,16,07:00,UTC,8,1015.5,93,0.2,12,-5.6,-6.6,4690,81,4.5,2.3
2013,1,16,08:00,UTC,8,1016.1,93,0.2,14,-5.5,-6.5,3120,78,3.8,1.9
2013,1,16,09:00,UTC,8,1016.5,92,0.2,14,-5.4,-6.5,3470,72,3.5,1.9
2013,1,16,10:00,UTC,8,1016.6,91,0,14,-5.2,-6.4,8180,79,5.3,2.8
2013,1,16,11:00,UTC,8,1016.8,90,0,14,-5.1,-6.5,6190,85,5.5,3.3
2013,1,16,12:00,UTC,7,1016.9,90,0,13,-5.1,-6.5,18480,84,5.7,3.6
2013,1,16,13:00,UTC,7,1017.1,91,0,13,-5.3,-6.6,5130,81,4.4,2.8
2013,1,16,14:00,UTC,7,1017.7,92,0,13,-5.5,-6.6,3580,82,3.5,1.9
2013,1,16,15:00,UTC,8,1018.3,92,0,13,-5.5,-6.6,4080,79,5.1,2.5
2013,1,16,16:00,UTC,8,1018.9,93,0,13,-5.6,-6.6,4510,81,4.4,2.3
2013,1,16,17:00,UTC,8,1019.4,92,0,12,-5.5,-6.6,9370,80,4.7,2.4
2013,1,16,18:00,UTC,8,1019.8,92,0,13,-5.6,-6.7,9380,80,5.7,3.1
2013,1,16,19:00,UTC,8,1020.2,91,0,13,-5.7,-7,14850,84,5.3,3.4
2013,1,16,20:00,UTC,8,1020.5,89,0,13,-5.9,-7.3,15890,71,4.3,2.6
2013,1,16,21:00,UTC,8,1020.9,90,0,13,-6.1,-7.5,25940,64,5.3,2.4
2013,1,16,22:00,UTC,8,1021.3,89,0,13,-6.2,-7.7,27000,77,5.4,2.9
2013,1,16,23:00,UTC,8,1021.8,88,0,12,-6.4,-8,25640,68,4.2,2.5
2013,1,17,00:00,UTC,8,1022.4,88,0,12,-6.8,-8.5,22460,82,6.4,3.8
2013,1,17,01:00,UTC,7,1022.9,89,0,12,-7.6,-9.1,50000,64,4.7,2.5
2013,1,17,02:00,UTC,8,1023,88,0,12,-8.3,-10,50000,70,5.9,3.5
2013,1,17,03:00,UTC,7,1023.3,89,0,12,-9.2,-10.6,50000,47,4.5,2.8
2013,1,17,04:00,UTC,8,1023.3,89,0,12,-8.9,-10.4,14880,28,4.9,3.1
2013,1,17,05:00,UTC,8,1023.2,88,0,12,-8.8,-10.4,43660,44,5.1,2.7
2013,1,17,06:00,UTC,8,1023.7,88,0,12,-9.4,-11,39370,53,5.6,3.3
2013,1,17,07:00,UTC,0,1024.5,91,0,12,-11,-12.2,41280,30,3.1,2.1
2013,1,17,08:00,UTC,0,1025.2,91,0,12,-11.6,-12.8,34580,23,3.5,2.5
2013,1,17,09:00,UTC,0,1025.7,90,0,12,-11.3,-12.6,29210,51,4.9,2.2
2013,1,17,10:00,UTC,0,1025.6,86,0,12,-10.5,-12.4,35420,66,5.8,2.8
2013,1,17,11:00,UTC,1,1025.8,86,0,11,-10.2,-12.1,34530,79,5.8,2.8
2013,1,17,12:00,UTC,0,1025.8,86,0,11,-10.1,-12,26180,66,4.1,2.4
2013,1,17,13:00,UTC,0,1025.9,87,0,11,-10.3,-12,34980,60,4.3,2.2
2013,1,17,14:00,UTC,0,1026.5,90,0,11,-10.8,-12.1,27490,25,3.1,2.2
2013,1,17,15:00,UTC,0,1026.3,92,0,11,-11.8,-12.8,25780,25,3.9,2.4
2013,1,17,16:00,UTC,0,1026.4,92,0,10,-12.2,-13.3,27630,26,3.4,2.3
2013,1,17,17:00,UTC,0,1026.6,91,0,10,-12.6,-13.8,31810,24,3.6,2.6
2013,1,17,18:00,UTC,0,1026.8,92,0,9,-13.4,-14.4,30710,34,1.8,1.3
2013,1,17,19:00,UTC,0,1027.1,90,0,9,-13.9,-15.1,29870,23,3.1,2.3
2013,1,17,20:00,UTC,0,1027,91,0,10,-14.5,-15.7,34430,30,2,1.4
2013,1,17,21:00,UTC,0,1027.1,89,0,9,-17.2,-18.6,10560,35,2.1,1.1
2013,1,17,22:00,UTC,0,1027.3,89,0,9,-15.8,-17.2,32460,41,2.7,1.6
2013,1,17,23:00,UTC,0,1027.1,89,0,10,-16.2,-17.5,33150,27,2.3,1.6
2013,1,18,00:00,UTC,0,1026.7,89,0,10,-16.8,-18.1,26050,27,2.1,1.3
2013,1,18,01:00,UTC,0,1026.6,88,0,10,-17.7,-19.2,39960,2,2.1,1.4
2013,1,18,02:00,UTC,0,1026.4,87,0,10,-19,-20.6,35290,26,1.8,1.1
2013,1,18,03:00,UTC,0,1025.9,86,0,10,-18.6,-20.3,37530,27,2.2,1.1
2013,1,18,04:00,UTC,0,1025.4,88,0,10,-19.7,-21.1,32410,58,1.9,1.1
2013,1,18,05:00,UTC,0,1025.1,86,0,10,-19.6,-21.3,27620,85,2.3,1.6
2013,1,18,06:00,UTC,0,1025.1,85,0,10,-21.4,-23.3,14270,0,0.8,0
2013,1,18,07:00,UTC,0,1025.1,85,0,10,-20.8,-22.7,24230,20,1.5,0.9
2013,1,18,08:00,UTC,0,1024.9,85,0,10,-20.3,-22.1,29540,14,2.1,1.1
2013,1,18,09:00,UTC,0,1024.5,85,0,10,-19.7,-21.6,29530,28,1.3,0.8
2013,1,18,10:00,UTC,0,1024.2,82,0,10,-18.3,-20.6,25700,29,2.1,1.3
2013,1,18,11:00,UTC,0,1023.5,81,0,10,-17.3,-19.7,41660,27,1.6,1.1
2013,1,18,12:00,UTC,0,1023.1,79,0,9,-16.6,-19.4,49380,35,2.1,1.4
2013,1,18,13:00,UTC,0,1022.5,81,0,9,-16.6,-19.1,35110,36,1.8,1.1
2013,1,18,14:00,UTC,0,1021.7,82,0,9,-18.1,-20.4,28150,94,1.6,1
2013,1,18,15:00,UTC,0,1021.6,82,0,9,-18.9,-21.1,24340,17,1.8,1.1
2013,1,18,16:00,UTC,0,1021.7,90,0,9,-18.9,-20.2,5740,348,2.2,1.2
2013,1,18,17:00,UTC,0,1021.3,87,0,9,-19.6,-21.3,18250,31,2.3,1.4
2013,1,18,18:00,UTC,0,1020.7,84,0,9,-21,-22.9,17210,114,1.2,0.8
2013,1,18,19:00,UTC,0,1020.5,83,0,9,-21.5,-23.6,9710,15,1.6,0.9
2013,1,18,20:00,UTC,0,1020.1,83,0,8,-22.7,-24.7,10140,32,1.3,0.9
2013,1,18,21:00,UTC,7,1020,82,0,8,-22.8,-25,10500,0,0.9,0
2013,1,18,22:00,UTC,0,1019.5,83,0,8,-22.7,-24.7,13810,0,0,0
2013,1,18,23:00,UTC,0,1019.2,82,0,8,-23.8,-26,13930,348,1.1,0.8
2013,1,19,00:00,UTC,0,1018.7,82,0,8,-24,-26.2,13720,0,0.8,0
2013,1,19,01:00,UTC,0,1018.1,82,0,8,-24,-26.2,19080,0,0.7,0
2013,1,19,02:00,UTC,0,1017.3,81,0,8,-24.7,-27,18760,169,1.3,0.6
2013,1,19,03:00,UTC,0,1017.1,80,0,8,-24.6,-27,21080,0,0.6,0
2013,1,19,04:00,UTC,0,1016.2,82,0,8,-24.5,-26.6,20610,7,1.2,0.6
2013,1,19,05:00,UTC,0,1015.7,81,0,8,-24.7,-27,22950,0,0.7,0
2013,1,19,06:00,UTC,0,1015.2,80,0,8,-25.2,-27.6,22210,0,0.9,0
2013,1,19,07:00,UTC,9,1014.7,81,0,8,-25.2,-27.6,2840,0,1.1,0
2013,1,19,08:00,UTC,1,1014.2,82,0,8,-24.1,-26.3,10760,126,1.5,1
2013,1,19,09:00,UTC,1,1013.3,87,0,8,-20.9,-22.6,11690,139,1.4,0.6
2013,1,19,10:00,UTC,0,1012.5,87,0,8,-18.6,-20.3,14480,179,1.8,1.2
2013,1,19,11:00,UTC,0,1011.6,88,0,8,-15.4,-16.9,17620,195,1.8,0.7
2013,1,19,12:00,UTC,1,1010.9,89,0,8,-13,-14.4,20100,232,2,0.9
2013,1,19,13:00,UTC,7,1010.2,89,0,8,-11.8,-13.1,22000,218,1.5,0.9
2013,1,19,14:00,UTC,5,1009.2,94,0,9,-8.5,-9.4,50000,242,4.6,2.4
2013,1,19,15:00,UTC,7,1008.4,93,0,9,-8.4,-9.2,49400,256,2.9,1.8
2013,1,19,16:00,UTC,7,1007.9,93,0,9,-8.9,-9.8,49130,225,2.5,1.7
2013,1,19,17:00,UTC,8,1007.2,92,0,9,-8.2,-9.3,50000,209,3.5,1.8
2013,1,19,18:00,UTC,8,1006.7,87,0,9,-7.3,-9.1,50000,227,3.7,1.5
2013,1,19,19:00,UTC,8,1006.5,93,0.5,9,-7,-8,1800,228,2.8,1.4
2013,1,19,20:00,UTC,8,1005.9,95,0.7,11,-6.5,-7.2,1280,228,3.5,1.7
2013,1,19,21:00,UTC,8,1005.6,96,1.1,8,-6.2,-6.7,850,217,2.3,1.3
2013,1,19,22:00,UTC,8,1005.5,96,0.8,12,-5.9,-6.4,1420,228,2.3,1.2
2013,1,19,23:00,UTC,8,1005.7,96,0.7,12,-5.8,-6.3,1020,1,1.7,1.1
2013,1,20,00:00,UTC,8,1006,96,0,13,-6,-6.6,4700,12,2,1.1
2013,1,20,01:00,UTC,7,1006.1,94,0,12,-6.6,-7.3,48400,24,3.1,2
2013,1,20,02:00,UTC,6,1006.4,95,0,12,-7.1,-7.8,46800,26,3.8,2.6
2013,1,20,03:00,UTC,0,1007,96,0,13,-8,-8.6,33420,24,3.9,2.7
2013,1,20,04:00,UTC,0,1007.4,96,0,13,-8.6,-9,38180,17,3.6,1.9
2013,1,20,05:00,UTC,0,1007.7,95,0,13,-9.1,-9.8,42670,353,2.5,1.5
2013,1,20,06:00,UTC,0,1008.1,95,0,13,-9.6,-10.2,50000,355,2.5,1.5
2013,1,20,07:00,UTC,0,1008.7,94,0,13,-9.8,-10.6,50000,354,2.5,1.6
2013,1,20,08:00,UTC,0,1009.1,93,0,12,-9.9,-10.8,18700,359,2.9,2
2013,1,20,09:00,UTC,0,1009.3,94,0,12,-9.6,-10.4,44850,340,3.5,1.9
2013,1,20,10:00,UTC,0,1009.3,92,0,12,-8.7,-9.7,31890,355,4.1,2.6
2013,1,20,11:00,UTC,7,1009.6,94,0,11,-7.9,-8.7,20510,13,6.4,3.3
2013,1,20,12:00,UTC,7,1009.7,93,0,12,-7.4,-8.4,33080,24,6.2,2.5
2013,1,20,13:00,UTC,8,1009.8,90,0,10,-6.6,-7.9,17010,6,6.1,4
2013,1,20,14:00,UTC,8,1009.8,89,0,11,-6.4,-7.9,38020,6,7.3,4.3
2013,1,20,15:00,UTC,8,1010,90,0,12,-6.7,-8.1,42340,5,6.2,3.8
2013,1,20,16:00,UTC,8,1010.3,87,0,12,-6.8,-8.5,32130,15,6.3,3.6
2013,1,20,17:00,UTC,8,1010.4,86,0,13,-6.8,-8.8,16900,21,8.4,4.5
2013,1,20,18:00,UTC,7,1010.6,86,0,13,-7.1,-9,17250,4,5,3.2
2013,1,20,19:00,UTC,7,1011.3,89,0,13,-8,-9.5,28360,360,4.6,2.7
2013,1,20,20:00,UTC,8,1011.8,86,0,13,-7.4,-9.2,15810,19,9.2,4.8
2013,1,20,21:00,UTC,8,1012.2,85,0,13,-7.3,-9.4,38640,28,8.5,4.6
2013,1,20,22:00,UTC,8,1012.7,85,0,13,-7.4,-9.5,21450,29,7.5,4.3
2013,1,20,23:00,UTC,8,1013.4,85,0,13,-7.4,-9.5,11690,20,5.8,3.6
2013,1,21,00:00,UTC,8,1013.7,87,0,13,-7.7,-9.5,40130,358,5.2,3.3
2013,1,21,01:00,UTC,8,1014.1,88,0,13,-7.4,-9.1,12740,15,5.4,3.3
2013,1,21,02:00,UTC,8,1014.6,88,0,13,-7.1,-8.7,14820,28,8.3,4.3
2013,1,21,03:00,UTC,8,1014.7,88,0,13,-7.1,-8.8,18510,22,5.1,3.1
2013,1,21,04:00,UTC,7,1015.3,89,0,13,-7.2,-8.7,32580,24,7.1,3.9
2013,1,21,05:00,UTC,7,1015.4,87,0,13,-7.3,-9.1,37310,28,6.2,3.6
2013,1,21,06:00,UTC,7,1015.9,88,0,13,-7.7,-9.3,24210,14,6.1,3.8
2013,1,21,07:00,UTC,8,1016.5,89,0,13,-8,-9.5,13690,20,7.2,3.3
2013,1,21,08:00,UTC,7,1017.3,88,0,13,-8.6,-10.2,28870,30,4.9,3
2013,1,21,09:00,UTC,2,1017.7,90,0,13,-9.6,-11,46780,37,3.4,2
2013,1,21,10:00,UTC,0,1017.9,89,0,12,-9.1,-10.6,42880,22,2.4,1.4
2013,1,21,11:00,UTC,0,1017.9,86,0,13,-8.8,-10.6,50000,3,4.1,2.7
2013,1,21,12:00,UTC,0,1017.9,85,0,12,-8.6,-10.6,19660,341,2.9,1.7
2013,1,21,13:00,UTC,0,1017.9,83,0,12,-8.4,-10.7,50000,5,3.5,2
2013,1,21,14:00,UTC,0,1017.9,88,0,12,-9,-10.6,34730,354,1.9,0.9
2013,1,21,15:00,UTC,0,1018.1,92,0,12,-9.7,-10.8,31710,345,2.3,1
2013,1,21,16:00,UTC,0,1018,94,0,12,-11.9,-12.7,28300,308,2,1.1
2013,1,21,17:00,UTC,1,1018.2,93,0,12,-13.7,-14.6,11080,351,1.6,0.9
2013,1,21,18:00,UTC,8,1017.8,93,0,12,-13.2,-14.1,19180,332,1.5,1
2013,1,21,19:00,UTC,8,1017.6,94,0,12,-11.8,-12.6,17890,242,1.6,0.8
2013,1,21,20:00,UTC,8,1017.3,93,0,12,-11.4,-12.3,19270,0,0.9,0
2013,1,21,21:00,UTC,8,1017.1,93,0,12,-11,-11.9,18970,233,1.7,0.8
2013,1,21,22:00,UTC,8,1016.6,93,0,12,-10.4,-11.2,28270,0,1.2,0
2013,1,21,23:00,UTC,8,1016.5,93,0,12,-9.7,-10.6,31190,262,2.8,1.5
2013,1,22,00:00,UTC,8,1016.3,93,0,12,-10.3,-11.2,24710,238,2.3,0.7
2013,1,22,01:00,UTC,8,1015.6,96,0,12,-7.4,-8,37500,233,4.4,2.6
2013,1,22,02:00,UTC,0,1015,97,0,12,-7.6,-8,41680,239,4.8,2.8
2013,1,22,03:00,UTC,0,1014.5,95,0,12,-7.3,-8,48280,252,3.5,2.2
2013,1,22,04:00,UTC,0,1013.8,94,0,12,-7,-7.7,50000,250,3.7,2.1
2013,1,22,05:00,UTC,0,1013.4,95,0,12,-9.5,-10.2,37860,257,2.8,1.2
2013,1,22,06:00,UTC,0,1013.3,94,0,12,-11.6,-12.4,36520,242,3,1.6
2013,1,22,07:00,UTC,0,1013,96,0,12,-10.7,-11.2,39720,248,2.8,1.8
2013,1,22,08:00,UTC,0,1013.1,97,0,12,-9.1,-9.6,40540,242,3.7,1.8
2013,1,22,09:00,UTC,0,1013.1,95,0,12,-6.8,-7.4,50000,241,3,1.9
2013,1,22,10:00,UTC,0,1012.9,95,0,11,-6.2,-6.9,43520,251,2.5,1.7
2013,1,22,11:00,UTC,0,1012.5,91,0,12,-5.1,-6.3,50000,252,3.7,2.4
2013,1,22,12:00,UTC,0,1012.1,90,0,12,-4.7,-6,50000,246,3.5,1.7
2013,1,22,13:00,UTC,0,1011.8,92,0,11,-4.3,-5.4,47720,272,2.4,1.2
2013,1,22,14:00,UTC,0,1011.6,95,0,11,-5.8,-6.5,47350,240,2.2,1.2
2013,1,22,15:00,UTC,1,1011.3,97,0,11,-8.1,-8.5,28060,229,3.4,2
2013,1,22,16:00,UTC,3,1011.4,97,0,11,-9.1,-9.4,34460,230,2.5,1.3
2013,1,22,17:00,UTC,7,1011.3,97,0,11,-8.3,-8.7,31660,261,1.9,0.8
2013,1,22,18:00,UTC,8,1011.2,98,0,12,-6.4,-6.7,36120,272,2.2,1.4
2013,1,22,19:00,UTC,8,1011.2,97,0,12,-5,-5.4,28180,261,2.5,1.5
2013,1,22,20:00,UTC,8,1011.3,97,0,12,-4,-4.4,33760,265,2,1
2013,1,22,21:00,UTC,8,1011.3,97,0,12,-3.1,-3.5,35080,309,2.4,1.5
2013,1,22,22:00,UTC,8,1011.5,96,0,12,-2.5,-3.1,47130,311,3.7,1.7
2013,1,22,23:00,UTC,7,1011.6,94,0,11,-2.3,-3.1,50000,311,2.1,1.2
2013,1,23,00:00,UTC,1,1011.4,97,0,11,-5.6,-6,33760,267,1.8,1.2
2013,1,23,01:00,UTC,0,1011.4,97,0,11,-8.5,-8.9,38690,294,2.8,1.8
2013,1,23,02:00,UTC,0,1011.5,97,0,11,-10.1,-10.5,43530,281,1.7,1
2013,1,23,03:00,UTC,6,1011.4,95,0,11,-11.1,-11.7,34130,317,1.7,1
2013,1,23,04:00,UTC,9,1011.7,98,0,11,-10.1,-10.4,1320,290,1.3,0.8
2013,1,23,05:00,UTC,9,1011.4,96,0,11,-10.6,-11.1,3660,6,0.9,0.6
2013,1,23,06:00,UTC,4,1011.3,93,0,11,-11.7,-12.5,15810,0,0,0
2013,1,23,07:00,UTC,0,1011.4,93,0,11,-12.6,-13.5,21360,0,0,0
2013,1,23,08:00,UTC,7,1011.7,93,0,11,-12.8,-13.7,17880,0,0.9,0
2013,1,23,09:00,UTC,7,1011.6,94,0,11,-11.3,-12,14460,0,0,0
2013,1,23,10:00,UTC,5,1011.5,96,0,11,-10.6,-11.1,7280,0,1,0
2013,1,23,11:00,UTC,0,1011.2,96,0,11,-9.6,-10.1,5980,0,1,0
2013,1,23,12:00,UTC,1,1010.7,96,0,11,-8.6,-9.1,12720,0,1.2,0
2013,1,23,13:00,UTC,5,1010.3,97,0,11,-7.7,-8.1,21950,224,1.7,1
2013,1,23,14:00,UTC,0,1010,95,0,11,-9.4,-10,24950,250,2.9,1.5
2013,1,23,15:00,UTC,3,1010.2,95,0,11,-10.2,-10.8,24560,318,1.5,0.9
2013,1,23,16:00,UTC,7,1009.7,100,0,11,-5.2,-5.3,30200,253,3.4,2.2
2013,1,23,17:00,UTC,8,1009.5,99,0,11,-3.8,-4,23010,274,2.4,1.6
2013,1,23,18:00,UTC,7,1009.3,98,0,11,-3.8,-4,23080,276,2.7,1.5
2013,1,23,19:00,UTC,8,1009.4,99,0,11,-3.3,-3.5,19840,318,3,1.7
2013,1,23,20:00,UTC,7,1009.7,98,0,11,-3.6,-3.9,21660,305,3.4,1.8
2013,1,23,21:00,UTC,2,1010,97,0,11,-5.1,-5.5,25450,324,3.2,2
2013,1,23,22:00,UTC,1,1010.4,97,0,11,-6.2,-6.6,28500,343,4.4,2.4
2013,1,23,23:00,UTC,0,1010.5,96,0,11,-8.5,-9,32660,326,2.2,1.4
2013,1,24,00:00,UTC,0,1010.2,94,0,11,-11.5,-12.2,29740,275,2,1.3
2013,1,24,01:00,UTC,1,1010.2,94,0,11,-13.1,-13.9,38200,269,1.6,0.8
2013,1,24,02:00,UTC,0,1010.2,92,0,11,-14.2,-15.2,43500,276,1.8,1
2013,1,24,03:00,UTC,2,1010.1,92,0,11,-15.2,-16.3,43460,274,1.6,0.7
